id,text,景色,交通,美食,门票,服务
review_001594,我在挑战黄鹤楼-以津真天地域鬼王评分为7351，小组排名第2，世界排名第3682！ ​,0,0,0,0,0
review_001620,【我永远爱这抹中国红】看中国国旗在异国他乡缓缓升起，一起铭记奥运会给我们的关于体育精神与家国情怀的感动[康乃馨] ​,0,0,0,0,0
review_001431,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第2151！ ​,0,0,0,0,0
review_000261,天气热。远远看了。女儿和外公体力好。直接爬上去。急上急下。2小时。我在外面吃吃饭。,0,0,0,0,0
review_000218,欢迎大家来乐山大佛旅游景区免费， ​,0,0,0,1,0
review_001150,黄鹤楼同理//:回复:是的。文字才是传承我们历史和文化的载体。至于门楼？我们永远可以重建！//:只要大家都知道有一个滕王阁序，不管重建几次它都叫滕王阁。,0,0,0,0,0
review_001264,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第56679！ ​,0,0,0,0,0
review_001765,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第9865！ ​,0,0,0,0,0
review_002634,黄鹤楼8度冰感薄荷爆，以数字“8”为主，饰以绚黑丽风尚设计，继续演绎滴水成冰的劲透画面，带来冲击力十足的冰感视觉效果。 ​,0,0,0,0,0
review_000696,如果运气不好，那就试试勇气。熬过万丈孤独，藏下星辰大海，知足且上进，温柔且坚定。种自己的花，爱自己的宇宙，喜欢自己比喜欢世界重要。所有糟糕的都是经历，所有美好都会在最后相遇，愿你成为自己的太阳，无需凭借谁的光 ​​​《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 stifling林墨 philosophical,0,0,0,0,0
review_002571,盛夏，由于温度的升高，雪茄出现雪茄虫的机率也变高。如果家里没有雪茄柜的茄友，一定要把雪茄放置在25度以内的地方，而且要经常检查雪茄情况，如果发现一支生虫，通常那一盒都已生虫。,0,0,0,0,0
review_002398,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第44512！ ​,0,0,0,0,0
review_000118,小王导游讲解很好，热情心细，很照顾团员。非常感谢！,0,0,0,0,2
review_001880,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第13630！ ​,0,0,0,0,0
review_000714,《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨 digress十四次2002 01 06希希的美无可挑剔 godere ​,2,0,0,0,0
review_001995,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第17488！ ​,0,0,0,0,0
review_002569,黄鹤楼 真的好猛 ​,2,0,0,0,0
review_002341,7分40秒748！奥迪RS3刷新纽北紧凑级性能车新纪录！ ​,0,0,0,0,0
review_000366,修药师法门的神奇感应(转) (2015-10-27 10:46:10)转载▼标签： 药师法门 药师佛 健康 治病 满愿 分类： 药师法门专区2012年10月6日，我和我的先生从四川乐山大佛旅游回家后，晚上在学佛网上，看到一篇关于药师咒水治病的文章后。就立即在网上搜索药师灌顶真言，马上在饮水机上接了一杯开水，放在佛堂的桌子上，点了三支香，请南无药师琉璃光如来加持这杯水，加持弟子读药师咒。然后对着网页上的真言读了108遍。第二天，我把这杯药师咒水，给我的父亲送去，叫他喝。因为我的父亲有脑梗塞，行动不便，常常小便时，把小便尿在裤子上，所以，就让他喝药师咒水试一下，看有没有效果。过了五天，我到父亲家时，妈妈给我说，你爸爸这几天没有再把小便弄在裤子上，那个神水有效果。这是我没有想到的，因为我刚接触这个咒，原来我只是读读地藏经，念念佛号，第一次读咒，这增加了我修学的信心。 从此，我在网上搜索药师法门的修学方法，我开始正式修学药师法门。我几乎每天都抽点时间，用矿泉水瓶接一瓶水，用杯子接一杯水，供在佛堂桌子上。然后点三支香，至诚祈求南无药师琉璃光如来加持佛堂上供的水和加持弟子读药师经咒。之后读一遍药师琉璃光如来本愿功德经，念108遍南无药师琉璃光如来圣号，108遍药师灌顶真言，念21遍十二药叉大将名号，念三遍药师解冤咒，三遍药师消解病咒，然后做回向。过后，我就喝掉这杯药师咒水，矿泉水瓶里的药师咒水，到周末，送给父亲喝。三个多月以来，我的父亲从座轮椅，到能靠拐杖走路，有时可以丢掉拐杖走二十多米路。他的病情日趋好转，我继续给他喝药师咒水，再配合吃点脑心清药，希望他的病能逐渐痊愈。我的子宫肌瘤大的由原来的6.0缩小到4.0，小的由原来的4.5缩小到2.0。我至诚感谢药师佛对我和我父亲的保佑和加持。 后来，我又学会了结药师结，给好几个亲友祈愿，现在已经实现了二个愿望。每实现了一个愿望，我就点好香烛，然后读一遍药师琉璃光如来本愿功德经，念108遍药师灌顶真言，念21遍十二药叉大将名号，之后告诉药师佛和十二药叉大将，此愿已满，谢谢药师佛和十二药叉大将的加持和保佑。在把药师结拿到外面干净的地方烧掉。 我发现药师咒水有很多的用途。我亲身经历了三件事，第一件事:前段时间，我的脚趾长了脚癣，很痒，已经出了浓水，晚上半夜醒来没有其他办法，我就用我自己念的药师咒水倒在一个小空药瓶中，然后用棉签把药师咒水涂在患处，感觉不痛，第二天，再涂一次，就好了。原来用派瑞松涂，很痛。第二件事：我因为吃了很多燥火的食物，因此我的痔疮发了，拉大便流出了很多鲜血，我就连吃了两天药师咒水，没有吃任何药物，就好了。第三件事：两天前晚上，我炒蔬菜时，菜油喷了一滴在我的右脸上，很痛，吃过晚饭后，还是很疼，我用我自己念的药师咒水涂在我右脸被烫的地方，涂上去就有很清凉的感觉，一点都不痛，今天创口已经愈合，看样子，不会起疤痕。真是太好了。弟子再次感谢药师佛的慈悲护佑。希望其他的同修，都努力修学、弘扬药师法门，多发现药师咒水的用途。 顶礼南无药师琉璃光如来！ 顶礼南无药师琉璃光如来！ 顶礼南无药师琉璃光如来！,0,0,0,0,0
review_001877,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第13540！ ​,0,0,0,0,0
review_002540,我在挑战黄鹤楼-以津真天地域鬼王评分为28467，小组排名第3，世界排名第19721！ ​,0,0,0,0,0
review_001755,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第9554！ ​,0,0,0,0,0
review_002410,我在挑战黄鹤楼-以津真天地域鬼王评分为3392，小组排名第2，世界排名第38620！ ​,0,0,0,0,0
review_002382,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第41071！ ​,0,0,0,0,0
review_001817,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第11516！ ​,0,0,0,0,0
review_000075,很好，临时买了预约时间段，扫身份证就入园了,0,0,0,2,1
review_001839,故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流。 ——唐代·李白《黄鹤楼送孟浩然之广陵》 ​,1,0,0,0,0
review_000360,我去了乐山就只看了乐山大佛，完全没迟到,0,0,0,0,0
review_001167,210729 天桥 岚岚生日场 黄鹤楼 彪庄 大庄的唱啊,0,0,0,0,0
review_001186,我在挑战黄鹤楼-以津真天地域鬼王评分为13638，小组排名第1，世界排名第20610！ ​,0,0,0,0,0
review_001279,我在挑战黄鹤楼-以津真天地域鬼王评分为3400，小组排名第6，世界排名第46041！ ​,0,0,0,0,0
review_000996,送孟浩然之广陵 故人西辞黄鹤楼，烟花三月下扬州。 孤帆远影碧空尽，惟见长江天际流。 ​,0,0,0,0,0
review_001759,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第9624！ ​,0,0,0,0,0
review_001934,还不错，环境挺好，厕所值得点赞,1,0,0,0,2
review_002492,我在挑战黄鹤楼-以津真天地域鬼王评分为238，小组排名第3，世界排名第65866！ ​,0,0,0,0,0
review_001974,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第16861！ ​,0,0,0,0,0
review_001479,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第3804！ ​,0,0,0,0,0
review_001317,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第4，世界排名第59734！ ​,0,0,0,0,0
review_001566,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第5675！ ​,0,0,0,0,0
review_000159,看佛脚的人太多了，排队好久好久，又赶上下雨，一言难尽,0,0,0,0,0
review_002470,一天不吃药，不会怎么样，明天去开药，然后就没事，下次不要想当然，忘记药有没吃完很正常，认真生活，阳光做人，愿你开心每一天，不是死生，都是小事。祝你平安～祝你平安～相逢何必曾相识！我从去年辞帝京啦啦啦故人西辞黄鹤楼，烟花三月下扬州。啦啦啦长记性就好了，其实有时候可能不需要依赖药物。我是小太阳☀️啦啦啦要做自己的光~,0,0,0,0,0
review_000844,还行吧，天太热，带孩子去的，毕竟是有代表性的景点，也给孩子涨点见识吧！,1,0,0,0,0
review_000829,我在挑战黄鹤楼-以津真天地域鬼王评分为10200，小组排名第1，世界排名第6242！ ​,0,0,0,0,0
review_002193,我在挑战黄鹤楼-以津真天地域鬼王评分为10852，小组排名第4，世界排名第8904！ ​,0,0,0,0,0
review_001069,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第37902！ ​,0,0,0,0,0
review_000808,非常适合带孩子、老人去游玩。 服务人员态度很好，强烈推荐！,0,0,0,0,2
review_002615,我在挑战黄鹤楼-以津真天地域鬼王评分为2675，小组排名第3，世界排名第6063！ ​,0,0,0,0,0
review_002546,用脑过度的打工狗，一天两杯英式红茶，两根黄鹤楼，现在清醒的睡不着觉但愿未来三天会议被紧急叫停 ​,0,0,0,0,0
review_001006,黄鹤楼再现江湖//:妈的今天易烊千玺就在我床上,0,0,0,0,0
review_002495,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第5，世界排名第66858！ ​,0,0,0,0,0
review_000911,但是很很很很很很好很方便，去了以后直接就买了，而且价格也挺好，合适的就选择的时候他有了解的你总是觉得好兄弟你要喝水的话，那还有水喝不喝不喝了。跟你聊一会儿。,0,0,0,2,0
review_000778,凌 《黄鹤楼送孟浩然之广陵》——李白故人西辞黄鹤楼，烟花三月下扬州。孤帆远影碧空尽，唯见长江天际流林墨阿黄大黄小黄017˶⍤⃝ ​,0,0,0,0,0
review_001791,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第3，世界排名第10805！ ​,0,0,0,0,0
review_001659,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第7757！ ​,0,0,0,0,0
review_001218,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第53486！ ​,0,0,0,0,0
review_000597,行程挺好的。夏欢导游讲解风趣幽默，也挺有深度和内涵。让我们外来的游客短时间就简单了解了武汉，就是有点热臘‍♂️,0,0,0,0,2
review_000626,真的很美，非常漂亮，武汉最美的地方！,2,0,0,0,0
review_000480,出票很快。乐山大佛很壮观雄伟，推荐。就是停车场离景区有较远距离，不太方便。,2,-1,0,1,0
review_002094,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第21189！ ​,0,0,0,0,0
review_002253,5包装黄鹤楼1916 ​,0,0,0,0,0
review_001211,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第1，世界排名第52617！ ​,0,0,0,0,0
review_000295,好吧，是乐山大佛//:希望我的熊猫在三星堆玩耍,0,0,0,0,0
review_001426,我在挑战黄鹤楼-以津真天地域鬼王评分为100，小组排名第2，世界排名第2008！ ​,0,0,0,0,0
